User_Id;rated_companies;suggested_companies
4467;"['Unilever' 'EY' 'Leroy Merlin' 'Università Europea di Roma'
 'Johnson & Johnson' 'Employerland Demo' 'Bosch' 'Employerland']";"['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP'
 ""Victoria's secret - Percassi "" 'Accenture']"
4468;['Bosch'];"['Decathlon' 'Bricocenter Italia' 'Leroy Merlin' 'Lidl Italia'
 'Lottomatica']"
4470;['Unilever' 'Johnson & Johnson' 'Employerland Demo' 'Bosch' 'Employerland'];['Chiesi Group' 'Sanofi SpA' 'Roche' 'Angelini' 'Bristol-Myers Squibb']
4475;['Calzedonia' 'Johnson & Johnson' 'Employerland'];['Deloitte' 'Kpmg' 'Accenture' 'Capgemini' 'EVERIS']
4476;['Unilever' 'Employerland'];['Chiesi Group' 'Sanofi SpA' 'Roche' 'Angelini' 'Bristol-Myers Squibb']
4477;['Employerland'];['Deloitte' 'Goldenpoint' 'Accenture' 'Kpmg' 'Lottomatica']
4485;['Bosch' 'Employerland'];"['Open Fiber' 'Ferrovie dello Stato Italiane'
 ""Victoria's secret - Percassi "" 'SMOOTH HOTELS' 'Roche UK']"
4490;['Unilever'];"['Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'Wind Tre' 'Open Fiber'
 'Accenture']"
4492;['Bosch' 'Employerland' 'Johnson & Johnson'];"['NTT DATA Italia' ""Victoria's secret - Percassi "" 'EVERIS' 'Roche UK'
 'Gi Group']"
4495;['Employerland'];"['SMOOTH HOTELS' ""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group'
 'EVERIS']"
4496;['Johnson & Johnson'];['Chiesi Group' 'Roche' 'Angelini' 'Sanofi SpA' 'Bristol-Myers Squibb']
4500;['Bosch' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'EVERIS']"
4503;['EY' 'Unilever' 'Microsoft' 'Employerland Demo'];['Deloitte' 'Kpmg' 'Accenture' 'PwC' 'Capgemini']
4507;['Unilever'];['Chiesi Group' 'Roche' 'Angelini' 'Bristol-Myers Squibb' 'MSD Italia']
4510;['Johnson & Johnson' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'EVERIS']"
4512;['Employerland'];['Deloitte' 'Kpmg' 'Lidl Italia' 'Accenture' 'Capgemini']
4513;['Employerland'];"['Lidl Italia' 'FRONERI' 'Lego-Percassi' 'Nike-Percassi'
 'Antica Focacceria San Francesco']"
4517;['Leroy Merlin' 'Unilever'];"['Kpmg' 'Deloitte' 'EVERIS' ""Victoria's secret - Percassi "" 'Roche UK']"
4518;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
4519;"['Bosch' 'Unilever' 'Employerland Demo' 'Leroy Merlin' 'Bricoman Italia'
 'Calzedonia']";['PwC' 'Deloitte' 'Accenture' 'Kpmg' 'EY']
4521;['Employerland'];"['Decathlon' 'Bricocenter Italia' 'Roche UK'
 'Antica Focacceria San Francesco' 'Gi Group']"
4530;['Bosch'];"['Calzedonia' 'Goldenpoint' 'Employerland' 'YOOX NET-A-PORTER GROUP'
 'Elica']"
4533;['Leroy Merlin' 'Employerland Demo'];"['Calzedonia' 'Bricocenter Italia' 'Decathlon' 'Goldenpoint'
 'Employerland']"
4534;['Employerland'];"['Employerland Demo' 'Unilever' 'Johnson & Johnson' 'Calzedonia'
 'Goldenpoint']"
4537;['Employerland' 'Employerland Demo'];['Accenture' 'Kpmg' 'NTT DATA Italia' 'Deloitte' 'Goldenpoint']
4542;"['Elica' 'Roche' 'Leroy Merlin' 'Johnson & Johnson' 'Microsoft'
 'Whirlpool' 'RAI' 'Aeroporti di Roma' 'Bosch' 'Unilever'
 'Bristol-Myers Squibb' 'Datalogic' 'Employerland' 'Accenture'
 'Employerland Demo']";"['Open Fiber' ""Victoria's secret - Percassi "" 'Cellularline' 'Roche UK'
 'EVERIS']"
4543;['Employerland'];"['Decathlon' 'Bricocenter Italia' 'Cerved' ""Victoria's secret - Percassi ""
 'Bristol-Myers Squibb']"
4545;['Bosch' 'Employerland'];['Unilever' 'Employerland Demo' 'Johnson & Johnson' 'Elica' 'Microsoft']
4549;['Unilever' 'Employerland'];"['Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'Calzedonia' 'Accenture'
 'Wind Tre']"
4553;['Bosch' 'Employerland'];"['Roche UK' 'Gi Group' 'Antica Focacceria San Francesco' 'Lego-Percassi'
 ""Victoria's secret - Percassi ""]"
4554;['Employerland'];"['Calzedonia' 'Goldenpoint' 'Findus' 'Philip Morris Italia'
 'YOOX NET-A-PORTER GROUP']"
4555;"['Employerland' 'Bosch' 'Unilever' 'Bricoman Italia' 'Employerland Demo'
 'Leroy Merlin']";['Johnson & Johnson' 'Findus' 'Lottomatica' 'Microsoft' 'Goldenpoint']
4564;['Employerland'];"['SMOOTH HOTELS' 'EVERIS' ""Victoria's secret - Percassi "" 'Roche UK'
 'Gi Group']"
4566;['Bosch'];"[""Victoria's secret - Percassi "" 'Cellularline' 'Open Fiber' 'Roche UK'
 'Lottomatica']"
4567;['Bosch' 'Employerland'];"['Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'Open Fiber' 'MOOD HOTELS'
 'Ferrovie dello Stato Italiane']"
4568;['Bosch' 'Unilever'];"['Bricocenter Italia' 'Decathlon' 'Lidl Italia' 'Employerland'
 'Leroy Merlin']"
4570;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
4573;"['Bosch' 'Aeroporti di Roma' 'Unilever' 'Bricoman Italia' 'Microsoft'
 'Roche' 'Employerland Demo' 'Tech Data']";"['Lidl Italia' 'Decathlon' 'Bricocenter Italia'
 'Ferrovie dello Stato Italiane' 'Lottomatica']"
4574;['Unilever' 'Employerland'];['Cerved' 'Gi Group Horeca' 'MAG HOTELS' 'FRONERI' 'SMOOTH HOTELS']
4575;['Employerland'];"['Unilever' 'Employerland Demo' 'Goldenpoint' 'Johnson & Johnson'
 'Calzedonia']"
4576;['Bosch'];"['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP' 'Accenture'
 'Lottomatica']"
4579;['Employerland'];"['EVERIS' ""Victoria's secret - Percassi "" 'Roche UK' 'Capgemini'
 'Gi Group']"
4581;"['Bosch' 'Microsoft' 'PwC' 'Unilever' 'Whirlpool' 'Employerland Demo'
 'Elica' 'Employerland' 'EY' 'Wind Tre' 'Lottomatica']";"['Ferrovie dello Stato Italiane' 'Open Fiber' 'SMOOTH HOTELS'
 ""Victoria's secret - Percassi "" 'MOOD HOTELS']"
4582;['Unilever'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'EVERIS'
 'Open Fiber']"
4585;['Bosch' 'Employerland'];"[""Victoria's secret - Percassi "" 'Gi Group' 'Roche UK' 'SMOOTH HOTELS'
 'Lego-Percassi']"
4587;"['Bosch' 'Unilever' 'Leroy Merlin' 'Bricoman Italia' 'Employerland Demo'
 'Employerland']";['Decathlon' 'Bricocenter Italia' 'Lidl Italia' 'Findus' 'Lottomatica']
4590;['Unilever' 'Employerland'];['Deloitte' 'Kpmg' 'Accenture' 'Capgemini' 'PwC']
4592;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'Dmail-Percassi'
 'SMOOTH HOTELS']"
4602;['Bosch'];['Open Fiber' 'Ferrovie dello Stato Italiane' 'Wind Tre' 'SAP' 'Luxottica']
4605;['Bosch' 'Unilever' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'SMOOTH HOTELS' 'Gi Group'
 'EVERIS']"
4611;['Unilever'];"['Mars Italia' 'YOOX NET-A-PORTER GROUP' 'Vente-Privee - Privalia' 'Elica'
 'Goldenpoint']"
4616;['Employerland'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Lottomatica'
 'Open Fiber' 'Wind Tre']"
4617;['Unilever' 'Bosch'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'Lego-Percassi'
 'EVERIS']"
4618;['Unilever' 'Employerland'];"['Goldenpoint' 'Calzedonia' ""Victoria's secret - Percassi ""
 'YOOX NET-A-PORTER GROUP' 'Cerved']"
4619;['Unilever' 'Employerland'];['Bricocenter Italia' 'Decathlon' 'Goldenpoint' 'Lidl Italia' 'Pirelli']
4621;['Employerland Demo' 'Leroy Merlin' 'Unilever' 'Bricoman Italia'];['Chiesi Group' 'Sanofi SpA' 'Roche' 'Angelini' 'Bristol-Myers Squibb']
4622;['Employerland'];['EY' 'Kpmg' 'Università Europea di Roma' 'Deloitte' 'Accenture']
4623;['Unilever'];['Kpmg' 'Deloitte' 'Findus' 'Bristol-Myers Squibb' 'Accenture']
4628;['Unilever' 'Leroy Merlin' 'RAI' 'Aeroporti di Roma' 'Microsoft' 'EY'];"['Lottomatica' 'Ferrovie dello Stato Italiane' 'Decathlon' 'Wind Tre'
 'Open Fiber']"
4629;['Bricoman Italia' 'Employerland Demo' 'Leroy Merlin' 'Employerland'];"['Angelini' 'MSD Italia' 'Bristol-Myers Squibb' 'Chiesi Group'
 'Lottomatica']"
4636;['Employerland'];"['Decathlon' 'Bricocenter Italia' 'Lidl Italia' 'Leroy Merlin'
 'Ferrovie dello Stato Italiane']"
4641;"['Leroy Merlin' 'Aeroporti di Roma' 'Pirelli'
 'Ferrovie dello Stato Italiane' 'Decathlon' 'Deloitte' 'Lidl Italia'
 'Kpmg' 'Johnson & Johnson' 'Lottomatica' 'Unilever']";"[""Victoria's secret - Percassi "" 'Roche UK' 'Cellularline' 'EVERIS'
 'Gi Group']"
4642;['Bosch'];"['Goldenpoint' ""Victoria's secret - Percassi "" 'SMOOTH HOTELS' 'Cerved'
 'Calzedonia']"
4643;['Employerland'];['UniCredit' 'Luxottica' 'Würth Srl ' 'PwC' 'Deloitte']
4644;['Unilever' 'Employerland'];['Kpmg' 'Deloitte' 'Accenture' 'PwC' 'EVERIS']
4645;['Leroy Merlin' 'Employerland'];['Angelini' 'MSD Italia' 'Bristol-Myers Squibb' 'Roche' 'Chiesi Group']
4646;['Employerland'];['Calzedonia' 'Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'Elica' 'Accenture']
4647;['Bricoman Italia' 'Employerland'];"['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP' 'Accenture'
 ""Victoria's secret - Percassi ""]"
4648;['Unilever' 'RAI' 'Employerland'];"['Goldenpoint' 'Lottomatica' 'Open Fiber' 'Ferrovie dello Stato Italiane'
 ""Victoria's secret - Percassi ""]"
4650;['Employerland'];"['NTT DATA Italia' 'EVERIS' ""Victoria's secret - Percassi "" 'Open Fiber'
 'Roche UK']"
4651;['Unilever' 'Employerland Demo' 'Employerland'];['Kpmg' 'Deloitte' 'Accenture' 'EY' 'PwC']
4655;"['Bosch' 'Unilever' 'EY' 'RAI' 'Leroy Merlin' 'Philip Morris Italia'
 'Employerland Demo' 'Employerland']";"[""Victoria's secret - Percassi "" 'Dmail-Percassi' 'Gi Group'
 'SMOOTH HOTELS' 'Roche UK']"
4658;"['Unilever' 'Employerland Demo' 'Leroy Merlin' 'Aeroporti di Roma'
 'Bricoman Italia' 'RAI' 'Lottomatica' 'EY' 'Calzedonia' 'Bosch'
 'Employerland']";"['Goldenpoint' ""Victoria's secret - Percassi "" 'SMOOTH HOTELS' 'Cerved'
 'NTT DATA Italia']"
4661;['Bosch' 'Unilever'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Open Fiber' 'Pirelli'
 'Snam']"
4662;"['Unilever' 'Lottomatica' 'Aeroporti di Roma' 'Bosch' 'EY' 'RAI'
 'Bricoman Italia' 'Università Europea di Roma' 'Leroy Merlin' 'Tech Data'
 'Employerland' 'Roche' 'Bricocenter Italia' 'Employerland Demo'
 'Chiesi Group']";"['Roche UK' ""Victoria's secret - Percassi "" 'Gi Group' 'SMOOTH HOTELS'
 'Lego-Percassi']"
4663;['Unilever' 'Bosch'];"['Philip Morris Italia' ""Victoria's secret - Percassi "" 'Roche UK'
 'Cerved' 'Siram']"
4668;['Bosch' 'Unilever' 'Employerland Demo' 'Leroy Merlin'];['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP' 'Accenture' 'Elica']
4669;['Employerland'];"['Lottomatica' 'UniCredit' 'Ferrovie dello Stato Italiane' 'Wind Tre'
 'Decathlon']"
4685;['Unilever'];['Angelini' 'MSD Italia' 'Bristol-Myers Squibb' 'Chiesi Group' 'Roche']
4686;['Bosch' 'Unilever' 'Employerland'];"['Pirelli' 'Findus' 'Philip Morris Italia' 'Lottomatica'
 'Ferrovie dello Stato Italiane']"
4694;['Leroy Merlin' 'Employerland Demo' 'Bosch' 'Employerland'];['Unilever' 'Johnson & Johnson' 'Microsoft' 'Philip Morris Italia' 'RAI']
4698;"['Unilever' 'Employerland Demo' 'EY' 'Leroy Merlin' 'Bosch' 'Employerland'
 'Elica' 'Bricoman Italia' 'Microsoft' 'Lottomatica' 'RAI' 'Calzedonia']";['Open Fiber' 'Ferrovie dello Stato Italiane' 'Wind Tre' 'Pirelli' 'SAP']
4702;['Employerland Demo' 'Unilever' 'Employerland' 'Leroy Merlin'];['Bricocenter Italia' 'Decathlon' 'Lottomatica' 'Pirelli' 'Lidl Italia']
4703;['Employerland Demo' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'SMOOTH HOTELS' 'Gi Group'
 'EVERIS']"
4708;['Bosch'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'EVERIS']"
4713;['Unilever' 'Employerland Demo'];['Decathlon' 'Lottomatica' 'Goldenpoint' 'Findus' 'Accenture']
4716;['Unilever' 'Employerland' 'Employerland Demo'];['Johnson & Johnson' 'Philip Morris Italia' 'Findus' 'Roche UK' 'Gi Group']
4719;['Employerland'];"['PwC' 'Eurobet Italia' 'Cerved' 'Capgemini'
 'Ferrovie dello Stato Italiane']"
4720;['Unilever' 'Employerland Demo' 'Leroy Merlin'];"['Findus' 'Goldenpoint' ""Victoria's secret - Percassi "" 'Cerved'
 'Philip Morris Italia']"
4722;['Unilever' 'Employerland' 'Bricoman Italia'];['Angelini' 'MSD Italia' 'Chiesi Group' 'Bristol-Myers Squibb' 'Roche']
4724;['Leroy Merlin'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'Dmail-Percassi']"
4726;['Employerland'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Open Fiber' 'Siram'
 'MOOD HOTELS']"
4727;['Unilever' 'Leroy Merlin' 'Employerland Demo' 'Bosch'];"['Chiesi Group' 'Sanofi SpA' 'Roche' 'Ferrovie dello Stato Italiane'
 'Angelini']"
4731;['Employerland'];['Pirelli' 'Bristol-Myers Squibb' 'Findus' 'MSD Italia' 'Unilever']
4732;"['RAI' 'Employerland Demo' 'Leroy Merlin' 'EY' 'Employerland'
 'Lottomatica']";"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Open Fiber' 'Pirelli'
 'Wind Tre']"
4733;['Employerland'];['Kpmg' 'Deloitte' 'Accenture' 'EY' 'Findus']
4737;['Employerland'];['Università Europea di Roma' 'EY' 'Tech Data' 'PwC' 'Whirlpool']
4738;['Employerland'];['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP' 'Cerved' 'Accenture']
4741;['Employerland'];"['Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'Open Fiber' 'Wind Tre'
 'Accenture']"
4744;"['Leroy Merlin' 'Unilever' 'Employerland Demo' 'Bosch' 'Employerland'
 'Bricoman Italia']";"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'Dmail-Percassi']"
4745;['Employerland'];"['Ferrovie dello Stato Italiane' 'Open Fiber' 'SMOOTH HOTELS'
 'MOOD HOTELS' 'Salini Impregilo']"
4747;['Bosch' 'Unilever'];"['Decathlon' 'Bricocenter Italia' 'Lidl Italia' 'Lottomatica'
 'Leroy Merlin']"
4748;['Employerland Demo' 'Unilever' 'Employerland'];"['Goldenpoint' 'Calzedonia' ""Victoria's secret - Percassi "" 'Cerved'
 'YOOX NET-A-PORTER GROUP']"
4751;['Unilever' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'Lego-Percassi'
 'EVERIS']"
4754;['Employerland'];['PwC' 'EY' 'Eurobet Italia' 'Deloitte' 'Cerved']
4760;['Employerland'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Wind Tre' 'UniCredit'
 'Lottomatica']"
4761;['Employerland'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Decathlon' 'Pirelli'
 'Bricocenter Italia']"
4763;"['EY' 'Unilever' 'Employerland Demo' 'Calzedonia' 'Microsoft' 'Bosch'
 'Roche' 'Leroy Merlin' 'RAI' 'Whirlpool' 'Accenture' 'Johnson & Johnson'
 'Università Europea di Roma' 'Lidl Italia' 'Datalogic' 'Tech Data'
 'Angelini']";"['Wind Tre' 'Open Fiber' 'YOOX NET-A-PORTER GROUP' 'Goldenpoint'
 'Lottomatica']"
4765;['Employerland'];['Pirelli' 'Philip Morris Italia' 'NTT DATA Italia' 'Siemens' 'Luxottica']
4771;['Unilever' 'Employerland' 'Leroy Merlin'];"['Ferrovie dello Stato Italiane' 'Decathlon' 'Open Fiber' 'SMOOTH HOTELS'
 ""Victoria's secret - Percassi ""]"
4772;['Unilever' 'Employerland'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Snam' 'Pirelli'
 'Lottomatica']"
4777;['Unilever' 'Employerland Demo' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'NTT DATA Italia']"
4782;['Roche'];"['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP' 'Accenture'
 'Wind Tre']"
4783;['Unilever' 'Employerland' 'Employerland Demo' 'Bosch' 'Leroy Merlin'];['Kpmg' 'Findus' 'Deloitte' 'Lottomatica' 'Decathlon']
4784;['Employerland'];['Angelini' 'MSD Italia' 'Bristol-Myers Squibb' 'Chiesi Group' 'Roche']
4785;['Employerland Demo' 'EY' 'Unilever' 'Eurobet Italia' 'Bosch' 'Elica'];"['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP' 'Accenture'
 ""Victoria's secret - Percassi ""]"
4786;['Unilever' 'Employerland Demo'];"['Lottomatica' 'Wind Tre' 'Decathlon' 'Università Europea di Roma'
 'Ferrovie dello Stato Italiane']"
4787;['Employerland Demo' 'Unilever' 'Employerland'];['Goldenpoint' 'Calzedonia' 'YOOX NET-A-PORTER GROUP' 'Accenture' 'Elica']
4788;['Employerland'];"['Goldenpoint' 'Accenture' 'Calzedonia' 'YOOX NET-A-PORTER GROUP'
 'Deloitte']"
4789;['Employerland Demo' 'Employerland'];"['Wind Tre' 'Open Fiber' 'Lottomatica' 'Ferrovie dello Stato Italiane'
 'YOOX NET-A-PORTER GROUP']"
4790;['Unilever' 'Leroy Merlin' 'Bosch' 'Employerland' 'Employerland Demo'];"['Siram' ""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group'
 'MOOD HOTELS']"
4791;['Employerland'];"['Unilever' 'Employerland Demo' 'Wind Tre' 'Open Fiber'
 'Johnson & Johnson']"
4793;['Unilever' 'Bosch' 'Leroy Merlin' 'Employerland'];"['Decathlon' 'Goldenpoint' 'Bricocenter Italia' 'YOOX NET-A-PORTER GROUP'
 'Wind Tre']"
4794;['Leroy Merlin' 'Unilever' 'Bosch'];"['Goldenpoint' 'Findus' 'YOOX NET-A-PORTER GROUP' 'Decathlon'
 ""Victoria's secret - Percassi ""]"
4795;['Unilever' 'Employerland'];['Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'PwC' 'Accenture' 'Mars Italia']
4796;['Employerland Demo' 'EY' 'Unilever' 'Bosch' 'Employerland'];['Bricoman Italia' 'Leroy Merlin' 'RAI' 'EVERIS' 'Aeroporti di Roma']
4798;['Unilever'];['Decathlon' 'Bricocenter Italia' 'INDRA' 'Capgemini' 'Roche UK']
4800;['Leroy Merlin'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Lottomatica'
 'Open Fiber' 'Pirelli']"
4802;"['Unilever' 'Employerland Demo' 'EY' 'Calzedonia' 'RAI' 'Employerland'
 'Lottomatica']";"['Open Fiber' 'Wind Tre' 'Ferrovie dello Stato Italiane' 'FRONERI'
 'Siemens']"
4803;['Employerland'];"['EY' 'Università Europea di Roma' 'MSD Italia' 'Angelini'
 'Bristol-Myers Squibb']"
4804;['Unilever' 'Employerland'];"['Decathlon' 'Calzedonia' 'Bricocenter Italia' 'Goldenpoint'
 'YOOX NET-A-PORTER GROUP']"
4806;['Leroy Merlin'];['Bricoman Italia' 'Decathlon' 'Goldenpoint' 'Bricocenter Italia' 'RAI']
4808;['Unilever' 'Employerland Demo'];['Findus' 'Philip Morris Italia' 'Pirelli' 'Kpmg' 'Bristol-Myers Squibb']
4809;['Unilever'];"[""Victoria's secret - Percassi "" 'Roche UK' 'SMOOTH HOTELS' 'Gi Group'
 'EVERIS']"
4810;['Unilever'];"['Cerved' ""Victoria's secret - Percassi "" 'NTT DATA Italia' 'Capgemini'
 'Roche UK']"
4811;['Unilever' 'Employerland Demo' 'Leroy Merlin' 'Bosch' 'Employerland'];['Decathlon' 'Bricocenter Italia' 'Lottomatica' 'Lidl Italia' 'UniCredit']
4812;"['Unilever' 'Leroy Merlin' 'Ferrovie dello Stato Italiane' 'Bosch'
 'Aeroporti di Roma' 'Pirelli' 'Sanofi SpA' 'Bricoman Italia'
 'Philip Morris Italia' 'Bristol-Myers Squibb' 'Employerland' 'Roche']";"['Goldenpoint' ""Victoria's secret - Percassi "" 'SMOOTH HOTELS' 'Cerved'
 'Calzedonia']"
4813;['Employerland' 'Bricoman Italia' 'Leroy Merlin' 'Lottomatica'];"['Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'Calzedonia' 'Unilever'
 'Employerland Demo']"
4814;['Employerland Demo' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
4815;['Employerland'];"[""Victoria's secret - Percassi "" 'SMOOTH HOTELS' 'Roche UK' 'Gi Group'
 'MOOD HOTELS']"
4816;"['Leroy Merlin' 'Calzedonia' 'Lidl Italia' 'Aeroporti di Roma' 'Bosch'
 'Employerland Demo' 'EY' 'Microsoft' 'Employerland' 'Bricoman Italia'
 'RAI']";['Findus' 'Kpmg' 'Decathlon' 'Bricocenter Italia' 'Lottomatica']
4817;['Employerland'];"['Cerved' ""Victoria's secret - Percassi "" 'Findus' 'Lottomatica'
 'Roche UK']"
4818;['Employerland'];"['Goldenpoint' 'Lottomatica' 'Wind Tre' 'YOOX NET-A-PORTER GROUP'
 'Decathlon']"
4820;['Employerland'];['Rinascente' 'Luxottica' 'Calzedonia' 'MAG HOTELS' 'Gi Group Horeca']
4821;['Bricoman Italia' 'Unilever' 'Leroy Merlin' 'Employerland'];"['EVERIS' ""Victoria's secret - Percassi "" 'Goldenpoint' 'Cellularline'
 'Capgemini']"
4823;"['Unilever' 'Wind Tre' 'Employerland Demo' 'RAI' 'Employerland'
 'Leroy Merlin']";"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Lottomatica'
 'Open Fiber' 'Decathlon']"
4827;['Unilever' 'Leroy Merlin' 'Employerland' 'Employerland Demo'];['MSD Italia' 'Angelini' 'Bristol-Myers Squibb' 'Chiesi Group' 'Roche']
4828;['Unilever' 'Employerland Demo'];"['Decathlon' 'Bricocenter Italia' 'Lottomatica'
 'Ferrovie dello Stato Italiane' 'Wind Tre']"
4832;"['Employerland Demo' 'EY' 'Unilever' 'Bosch' 'Employerland' 'Leroy Merlin'
 'Accenture']";"['Johnson & Johnson' 'Roche UK' ""Victoria's secret - Percassi "" 'Gi Group'
 'EVERIS']"
4833;['Employerland' 'Unilever'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
4835;['Unilever'];['Deloitte' 'PwC' 'Capgemini' 'Accenture' 'Kpmg']
4836;"['Unilever' 'Employerland Demo' 'Ferrovie dello Stato Italiane'
 'Leroy Merlin']";"['Goldenpoint' 'YOOX NET-A-PORTER GROUP' 'Accenture' 'Calzedonia'
 'Mars Italia']"
4837;['Employerland' 'Employerland Demo'];"['Decathlon' 'Bricocenter Italia' 'Pirelli'
 'Ferrovie dello Stato Italiane' 'Lottomatica']"
4839;['Employerland Demo'];['Chiesi Group' 'Angelini' 'Roche' 'Bristol-Myers Squibb' 'MSD Italia']
4841;"['Employerland Demo' 'Unilever' 'Bricoman Italia' 'Employerland'
 'Leroy Merlin' 'Bosch']";"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Open Fiber' 'Pirelli'
 'Snam']"
4845;['Unilever'];['Lidl Italia' 'Decathlon' 'Kpmg' 'Bricocenter Italia' 'Rinascente']
4846;['Employerland Demo'];"['Salini Impregilo' 'Snam' 'Siram' 'Ferrovie dello Stato Italiane'
 'AST - ThyssenKrupp']"
4850;['Employerland Demo' 'Bosch' 'Unilever' 'Leroy Merlin'];"['Goldenpoint' ""Victoria's secret - Percassi "" 'SMOOTH HOTELS' 'Cerved'
 'Calzedonia']"
4855;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'Lego-Percassi'
 'EVERIS']"
4856;['Employerland'];"['Wind Tre' 'Open Fiber' 'Lottomatica' 'Ferrovie dello Stato Italiane'
 'YOOX NET-A-PORTER GROUP']"
4858;['Unilever' 'Employerland Demo' 'Accenture' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
4859;['Employerland'];['Lidl Italia' 'Decathlon' 'Rinascente' 'Bricocenter Italia' 'Würth Srl ']
4862;['Leroy Merlin' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
4865;"['Leroy Merlin' 'Aeroporti di Roma' 'Bricoman Italia' 'Microsoft'
 'Employerland' 'Elica']";"[""Victoria's secret - Percassi "" 'Goldenpoint' 'Roche UK' 'Cellularline'
 'Cerved']"
4866;['Employerland Demo' 'EY' 'Employerland' 'Bricoman Italia'];"['Philip Morris Italia' 'Pirelli' 'Findus' 'Kpmg'
 'Università Europea di Roma']"
4869;"['Employerland Demo' 'Unilever' 'EY' 'Università Europea di Roma'
 'Leroy Merlin']";"['Capgemini' 'Cerved' ""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS']"
4873;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
4874;['Employerland Demo' 'Bosch' 'Employerland'];"['Bricocenter Italia' 'Decathlon' 'Lidl Italia' 'Leroy Merlin'
 'Lottomatica']"
4875;['Employerland'];"[""Victoria's secret - Percassi "" 'Open Fiber' 'Roche UK' 'EVERIS'
 'Goldenpoint']"
4876;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'EVERIS' 'Roche UK']
4877;['Employerland' 'Leroy Merlin'];"['Johnson & Johnson' 'Bosch' 'Unilever' 'Employerland Demo'
 'Bricoman Italia']"
4878;['Leroy Merlin'];"['Pirelli' 'Findus' 'Lottomatica' 'Wind Tre'
 'Ferrovie dello Stato Italiane']"
